客戶代號,客戶簡稱,日  期,發票號碼,幣別,匯率,應收帳款,本幣未收帳款,備註,項目
87541806,中華中正路(北基),2022/4/13,ZA90343766,NT$,1,10979,10979,202202 處理費-行銷費用 台塑-中華中正路站,202202 處理費-行銷費用
87541806,中華中正路(北基),2022/4/13,ZA90343767,NT$,1,230,230,202202 處理費-行銷獎勵回饋 台塑-中華中正路站,202202 處理費-行銷獎勵
88034069,中華大順站(北基),2021/10/29,SY80529896,NT$,1,2159,2159,202109 處理費-行銷費用 台塑-中華大順站(北基),202109 處理費-行銷費用
88034069,中華大順站(北基),2021/10/29,,NT$,1,0,0,202109 處理費-行銷獎勵回饋 台塑-中華大順站(北基),202109 處理費-行銷獎勵
88034069,中華大順站(北基),2022/1/10,WY24058397,NT$,1,7274,7274,202110 處理費-行銷費用 台塑-中華大順站(北基),202110 處理費-行銷費用
88034069,中華大順站(北基),2022/1/10,WY24058398,NT$,1,88,88,202110 處理費-行銷獎勵回饋 台塑-中華大順站(北基),202110 處理費-行銷獎勵
88034069,中華大順站(北基),2022/3/22,ZA90345114,NT$,1,9387,9387,202111 處理費-行銷費用 台塑-中華大順站(北基),202111 處理費-行銷費用
88034069,中華大順站(北基),2022/3/22,ZA90345115,NT$,1,71,71,202111 處理費-行銷獎勵回饋 台塑-中華大順站(北基),202111 處理費-行銷獎勵
88034069,中華大順站(北基),2022/3/25,ZA90345377,NT$,1,9551,9551,202112 處理費-行銷費用 台塑-中華大順站(北基),202112 處理費-行銷費用
88034069,中華大順站(北基),2022/3/25,ZA90345378,NT$,1,36,36,202112 處理費-行銷獎勵回饋 台塑-中華大順站(北基),202112 處理費-行銷獎勵
88034069,中華大順站(北基),2022/4/8,ZA90346235,NT$,1,10208,10208,202201 處理費-行銷費用 台塑-中華大順站(北基),202201 處理費-行銷費用
88034069,中華大順站(北基),2022/4/8,ZA90346236,NT$,1,45,45,202201 處理費-行銷獎勵回饋 台塑-中華大順站(北基),202201 處理費-行銷獎勵
88034069,中華大順站(北基),2022/4/13,ZA90343768,NT$,1,11062,11062,202202 處理費-行銷費用 台塑-中華大順站(北基),202202 處理費-行銷費用
88034069,中華大順站(北基),2022/4/13,ZA90343769,NT$,1,63,63,202202 處理費-行銷獎勵回饋 台塑-中華大順站(北基),202202 處理費-行銷獎勵
89228330,金來,2022/3/25,ZA90345379,NT$,1,47,47,202112 處理費-行銷費用 台塑-金來,202112 處理費-行銷費用
89228330,金來,2022/4/8,ZA90346237,NT$,1,132,132,202201 處理費-行銷費用 台塑-金來,202201 處理費-行銷費用
89264996,明宜潭,2021/10/29,SY80529897,NT$,1,288,288,202109 處理費-行銷費用 台塑-明宜潭,202109 處理費-行銷費用
89264996,明宜潭,2021/10/29,SY80529898,NT$,1,35,35,202109 處理費-行銷獎勵回饋 台塑-明宜潭,202109 處理費-行銷獎勵
89264996,明宜潭,2022/1/10,WY24058399,NT$,1,1421,1421,202110 處理費-行銷費用 台塑-明宜潭,202110 處理費-行銷費用
89264996,明宜潭,2022/1/10,WY24058400,NT$,1,33,33,202110 處理費-行銷獎勵回饋 台塑-明宜潭,202110 處理費-行銷獎勵
89264996,明宜潭,2022/3/22,ZA90345116,NT$,1,1778,1778,202111 處理費-行銷費用 台塑-明宜潭,202111 處理費-行銷費用
89264996,明宜潭,2022/3/22,ZA90345117,NT$,1,46,46,202111 處理費-行銷獎勵回饋 台塑-明宜潭,202111 處理費-行銷獎勵
89264996,明宜潭,2022/3/25,ZA90345380,NT$,1,1261,1261,202112 處理費-行銷費用 台塑-明宜潭,202112 處理費-行銷費用
89264996,明宜潭,2022/3/25,ZA90345381,NT$,1,49,49,202112 處理費-行銷獎勵回饋 台塑-明宜潭,202112 處理費-行銷獎勵
89264996,明宜潭,2022/4/8,ZA90346238,NT$,1,820,820,202201 處理費-行銷費用 台塑-明宜潭,202201 處理費-行銷費用
89264996,明宜潭,2022/4/8,ZA90346239,NT$,1,21,21,202201 處理費-行銷獎勵回饋 台塑-明宜潭,202201 處理費-行銷獎勵
89264996,明宜潭,2022/4/13,ZA90343770,NT$,1,947,947,202202 處理費-行銷費用 台塑-明宜潭,202202 處理費-行銷費用
89264996,明宜潭,2022/4/13,ZA90343771,NT$,1,18,18,202202 處理費-行銷獎勵回饋 台塑-明宜潭,202202 處理費-行銷獎勵
89514299,福隆,2021/10/29,SY80529899,NT$,1,1825,1825,202109 處理費-行銷費用 台塑-福隆,202109 處理費-行銷費用
89514299,福隆,2021/10/29,SY80529914,NT$,1,13,13,202109 處理費-行銷獎勵回饋 台塑-福隆,202109 處理費-行銷獎勵
89514299,福隆,2022/1/10,WY24058401,NT$,1,2387,2387,202110 處理費-行銷費用 台塑-福隆,202110 處理費-行銷費用
89514299,福隆,2022/1/10,WY24058402,NT$,1,11,11,202110 處理費-行銷獎勵回饋 台塑-福隆,202110 處理費-行銷獎勵
89514299,福隆,2022/3/22,ZA90345118,NT$,1,2065,2065,202111 處理費-行銷費用 台塑-福隆,202111 處理費-行銷費用
89514299,福隆,2022/3/25,ZA90345382,NT$,1,2116,2116,202112 處理費-行銷費用 台塑-福隆,202112 處理費-行銷費用
89514299,福隆,2022/3/25,ZA90345383,NT$,1,6,6,202112 處理費-行銷獎勵回饋 台塑-福隆,202112 處理費-行銷獎勵
89514299,福隆,2022/4/8,ZA90346240,NT$,1,541,541,202201 處理費-行銷費用 台塑-福隆,202201 處理費-行銷費用
89514299,福隆,2022/4/8,ZA90346241,NT$,1,10,10,202201 處理費-行銷獎勵回饋 台塑-福隆,202201 處理費-行銷獎勵
89514299,福隆,2022/4/13,ZA90343772,NT$,1,1236,1236,202202 處理費-行銷費用 台塑-福隆,202202 處理費-行銷費用
89561855,群發,2021/10/29,SY80529677,NT$,1,80,80,202108 處理費-行銷費用 台塑-群發,202108 處理費-行銷費用
89561855,群發,2021/10/29,SY80529915,NT$,1,1682,1682,202109 處理費-行銷費用 台塑-群發,202109 處理費-行銷費用
89561855,群發,2022/1/10,WY24058403,NT$,1,998,998,202110 處理費-行銷費用 台塑-群發,202110 處理費-行銷費用
89561855,群發,2022/1/10,WY24058404,NT$,1,1,1,202110 處理費-行銷獎勵回饋 台塑-群發,202110 處理費-行銷獎勵
89561855,群發,2022/3/22,ZA90345119,NT$,1,761,761,202111 處理費-行銷費用 台塑-群發,202111 處理費-行銷費用
89561855,群發,2022/3/22,ZA90345120,NT$,1,9,9,202111 處理費-行銷獎勵回饋 台塑-群發,202111 處理費-行銷獎勵
89561855,群發,2022/3/25,ZA90345384,NT$,1,1043,1043,202112 處理費-行銷費用 台塑-群發,202112 處理費-行銷費用
89561855,群發,2022/4/8,ZA90346242,NT$,1,1580,1580,202201 處理費-行銷費用 台塑-群發,202201 處理費-行銷費用
89561855,群發,2022/4/8,ZA90346243,NT$,1,25,25,202201 處理費-行銷獎勵回饋 台塑-群發,202201 處理費-行銷獎勵
89561855,群發,2022/4/13,ZA90343773,NT$,1,1482,1482,202202 處理費-行銷費用 台塑-群發,202202 處理費-行銷費用
89915668,德林,2021/10/29,SY80529916,NT$,1,1789,1789,202109 處理費-行銷費用 台塑-德林,202109 處理費-行銷費用
89915668,德林,2021/10/29,SY80529917,NT$,1,17,17,202109 處理費-行銷獎勵回饋 台塑-德林,202109 處理費-行銷獎勵
89915668,德林,2022/1/10,WY24058405,NT$,1,3811,3811,202110 處理費-行銷費用 台塑-德林,202110 處理費-行銷費用
89915668,德林,2022/1/10,WY24058406,NT$,1,13,13,202110 處理費-行銷獎勵回饋 台塑-德林,202110 處理費-行銷獎勵
89915668,德林,2022/3/22,ZA90345121,NT$,1,5527,5527,202111 處理費-行銷費用 台塑-德林,202111 處理費-行銷費用
89915668,德林,2022/3/22,ZA90345122,NT$,1,19,19,202111 處理費-行銷獎勵回饋 台塑-德林,202111 處理費-行銷獎勵
89915668,德林,2022/3/25,ZA90345385,NT$,1,8039,8039,202112 處理費-行銷費用 台塑-德林,202112 處理費-行銷費用
89915668,德林,2022/3/25,ZA90345386,NT$,1,34,34,202112 處理費-行銷獎勵回饋 台塑-德林,202112 處理費-行銷獎勵
89915668,德林,2022/4/8,ZA90346244,NT$,1,7379,7379,202201 處理費-行銷費用 台塑-德林,202201 處理費-行銷費用
89915668,德林,2022/4/8,ZA90346245,NT$,1,98,98,202201 處理費-行銷獎勵回饋 台塑-德林,202201 處理費-行銷獎勵
89915668,德林,2022/4/13,ZA90343774,NT$,1,8571,8571,202202 處理費-行銷費用 台塑-德林,202202 處理費-行銷費用
89915668,德林,2022/4/13,ZA90343775,NT$,1,24,24,202202 處理費-行銷獎勵回饋 台塑-德林,202202 處理費-行銷獎勵
97023438,溪東,2021/10/29,SY80529918,NT$,1,609,609,202109 處理費-行銷費用 台塑-溪東,202109 處理費-行銷費用
97023438,溪東,2022/1/10,WY24058407,NT$,1,1597,1597,202110 處理費-行銷費用 台塑-溪東,202110 處理費-行銷費用
97023438,溪東,2022/1/10,WY24058408,NT$,1,78,78,202110 處理費-行銷獎勵回饋 台塑-溪東,202110 處理費-行銷獎勵
97023438,溪東,2022/3/22,ZA90345123,NT$,1,2538,2538,202111 處理費-行銷費用 台塑-溪東,202111 處理費-行銷費用
97023438,溪東,2022/3/22,ZA90345124,NT$,1,19,19,202111 處理費-行銷獎勵回饋 台塑-溪東,202111 處理費-行銷獎勵
97023438,溪東,2022/3/25,ZA90345389,NT$,1,2050,2050,202112 處理費-行銷費用 台塑-溪東,202112 處理費-行銷費用
97023438,溪東,2022/3/25,ZA90345390,NT$,1,8,8,202112 處理費-行銷獎勵回饋 台塑-溪東,202112 處理費-行銷獎勵
97023438,溪東,2022/4/8,ZA90346248,NT$,1,1798,1798,202201 處理費-行銷費用 台塑-溪東,202201 處理費-行銷費用
97023438,溪東,2022/4/13,ZA90343778,NT$,1,2505,2505,202202 處理費-行銷費用 台塑-溪東,202202 處理費-行銷費用
97023438,溪東,2022/4/13,ZA90343779,NT$,1,45,45,202202 處理費-行銷獎勵回饋 台塑-溪東,202202 處理費-行銷獎勵
97023465,員田,2021/10/29,SY80529919,NT$,1,2381,2381,202109 處理費-行銷費用 台塑-員田,202109 處理費-行銷費用
97023465,員田,2021/10/29,SY80529920,NT$,1,9,9,202109 處理費-行銷獎勵回饋 台塑-員田,202109 處理費-行銷獎勵
97023465,員田,2022/1/10,WY24058409,NT$,1,3130,0,202110 處理費-行銷費用 台塑-員田,202110 處理費-行銷費用
97023465,員田,2022/1/10,WY24058410,NT$,1,36,0,202110 處理費-行銷獎勵回饋 台塑-員田,202110 處理費-行銷獎勵
97023465,員田,2022/3/22,ZA90345125,NT$,1,4253,4253,202111 處理費-行銷費用 台塑-員田,202111 處理費-行銷費用
97023465,員田,2022/3/22,ZA90345126,NT$,1,77,77,202111 處理費-行銷獎勵回饋 台塑-員田,202111 處理費-行銷獎勵
97023465,員田,2022/3/25,ZA90345391,NT$,1,4941,4941,202112 處理費-行銷費用 台塑-員田,202112 處理費-行銷費用
97023465,員田,2022/3/25,ZA90345392,NT$,1,18,18,202112 處理費-行銷獎勵回饋 台塑-員田,202112 處理費-行銷獎勵
97023465,員田,2022/4/8,ZA90346249,NT$,1,4322,4322,202201 處理費-行銷費用 台塑-員田,202201 處理費-行銷費用
97023465,員田,2022/4/8,,NT$,1,0,0,202201 處理費-行銷獎勵回饋 台塑-員田,202201 處理費-行銷獎勵
97023465,員田,2022/4/13,ZA90343780,NT$,1,6470,6470,202202 處理費-行銷費用 台塑-員田,202202 處理費-行銷費用
97023465,員田,2022/4/13,ZA90343781,NT$,1,25,25,202202 處理費-行銷獎勵回饋 台塑-員田,202202 處理費-行銷獎勵
97263767,富國路,2021/10/29,SY80529921,NT$,1,5,5,202109 處理費-行銷獎勵回饋 台塑-富國路,202109 處理費-行銷獎勵
97263767,富國路,2022/1/10,WY24058411,NT$,1,393,393,202110 處理費-行銷費用 台塑-富國路,202110 處理費-行銷費用
97263767,富國路,2022/3/22,ZA90345127,NT$,1,79,79,202111 處理費-行銷費用 台塑-富國路,202111 處理費-行銷費用
97263767,富國路,2022/3/22,ZA90345128,NT$,1,3,3,202111 處理費-行銷獎勵回饋 台塑-富國路,202111 處理費-行銷獎勵
97263767,富國路,2022/3/25,ZA90345393,NT$,1,429,429,202112 處理費-行銷費用 台塑-富國路,202112 處理費-行銷費用
97263767,富國路,2022/3/25,ZA90345394,NT$,1,19,19,202112 處理費-行銷獎勵回饋 台塑-富國路,202112 處理費-行銷獎勵
97263767,富國路,2022/4/8,ZA90346250,NT$,1,606,606,202201 處理費-行銷費用 台塑-富國路,202201 處理費-行銷費用
97263767,富國路,2022/4/8,ZA90346251,NT$,1,11,11,202201 處理費-行銷獎勵回饋 台塑-富國路,202201 處理費-行銷獎勵
97263767,富國路,2022/4/13,ZA90343782,NT$,1,806,806,202202 處理費-行銷費用 台塑-富國路,202202 處理費-行銷費用
97263767,富國路,2022/4/13,ZA90343783,NT$,1,5,5,202202 處理費-行銷獎勵回饋 台塑-富國路,202202 處理費-行銷獎勵
97370886,冬瓜山,2021/10/29,SY80529922,NT$,1,504,504,202109 處理費-行銷費用 台塑-冬瓜山,202109 處理費-行銷費用
97370886,冬瓜山,2021/10/29,SY80529923,NT$,1,5,5,202109 處理費-行銷獎勵回饋 台塑-冬瓜山,202109 處理費-行銷獎勵
97370886,冬瓜山,2022/1/10,WY24058412,NT$,1,1609,1609,202110 處理費-行銷費用 台塑-冬瓜山,202110 處理費-行銷費用
97370886,冬瓜山,2022/1/10,WY24058413,NT$,1,27,27,202110 處理費-行銷獎勵回饋 台塑-冬瓜山,202110 處理費-行銷獎勵
97370886,冬瓜山,2022/3/22,ZA90345129,NT$,1,2096,2096,202111 處理費-行銷費用 台塑-冬瓜山,202111 處理費-行銷費用
97370886,冬瓜山,2022/3/22,ZA90345130,NT$,1,29,29,202111 處理費-行銷獎勵回饋 台塑-冬瓜山,202111 處理費-行銷獎勵
97370886,冬瓜山,2022/3/25,ZA90345395,NT$,1,2997,2997,202112 處理費-行銷費用 台塑-冬瓜山,202112 處理費-行銷費用
97370886,冬瓜山,2022/3/25,ZA90345396,NT$,1,68,68,202112 處理費-行銷獎勵回饋 台塑-冬瓜山,202112 處理費-行銷獎勵
97370886,冬瓜山,2022/4/8,ZA90346252,NT$,1,3915,3915,202201 處理費-行銷費用 台塑-冬瓜山,202201 處理費-行銷費用
97370886,冬瓜山,2022/4/8,ZA90346253,NT$,1,60,60,202201 處理費-行銷獎勵回饋 台塑-冬瓜山,202201 處理費-行銷獎勵
97370886,冬瓜山,2022/4/13,ZA90343784,NT$,1,4680,4680,202202 處理費-行銷費用 台塑-冬瓜山,202202 處理費-行銷費用
97370886,冬瓜山,2022/4/13,ZA90343785,NT$,1,48,48,202202 處理費-行銷獎勵回饋 台塑-冬瓜山,202202 處理費-行銷獎勵
97491798,中泰,2021/10/29,SY80529924,NT$,1,4080,4080,202109 處理費-行銷費用 台塑-中泰,202109 處理費-行銷費用
97491798,中泰,2021/10/29,SY80529925,NT$,1,31,31,202109 處理費-行銷獎勵回饋 台塑-中泰,202109 處理費-行銷獎勵
97491798,中泰,2022/1/10,WY24058414,NT$,1,15624,0,202110 處理費-行銷費用 台塑-中泰,202110 處理費-行銷費用
97491798,中泰,2022/1/10,WY24058415,NT$,1,24,0,202110 處理費-行銷獎勵回饋 台塑-中泰,202110 處理費-行銷獎勵
97491798,中泰,2022/3/22,ZA90345131,NT$,1,14965,14965,202111 處理費-行銷費用 台塑-中泰,202111 處理費-行銷費用
97491798,中泰,2022/3/22,ZA90345132,NT$,1,29,29,202111 處理費-行銷獎勵回饋 台塑-中泰,202111 處理費-行銷獎勵
97491798,中泰,2022/3/25,ZA90345397,NT$,1,17013,17013,202112 處理費-行銷費用 台塑-中泰,202112 處理費-行銷費用
97491798,中泰,2022/3/25,ZA90345398,NT$,1,113,113,202112 處理費-行銷獎勵回饋 台塑-中泰,202112 處理費-行銷獎勵
97491798,中泰,2022/4/8,ZA90346254,NT$,1,20215,20215,202201 處理費-行銷費用 台塑-中泰,202201 處理費-行銷費用
97491798,中泰,2022/4/8,ZA90346255,NT$,1,280,280,202201 處理費-行銷獎勵回饋 台塑-中泰,202201 處理費-行銷獎勵
97491798,中泰,2022/4/13,ZA90343786,NT$,1,22252,22252,202202 處理費-行銷費用 台塑-中泰,202202 處理費-行銷費用
97491798,中泰,2022/4/13,ZA90343787,NT$,1,211,211,202202 處理費-行銷獎勵回饋 台塑-中泰,202202 處理費-行銷獎勵
99808625,全鋒中悅站,2021/10/29,SY80529926,NT$,1,3127,3127,202109 處理費-行銷費用 台塑-全鋒中悅站,202109 處理費-行銷費用
99808625,全鋒中悅站,2022/1/10,WY24058416,NT$,1,7860,7860,202110 處理費-行銷費用 台塑-全鋒中悅站,202110 處理費-行銷費用
99808625,全鋒中悅站,2022/1/10,WY24058417,NT$,1,85,85,202110 處理費-行銷獎勵回饋 台塑-全鋒中悅站,202110 處理費-行銷獎勵
99808625,全鋒中悅站,2022/3/22,ZA90345133,NT$,1,9684,9684,202111 處理費-行銷費用 台塑-全鋒中悅站,202111 處理費-行銷費用
99808625,全鋒中悅站,2022/3/22,ZA90345134,NT$,1,58,58,202111 處理費-行銷獎勵回饋 台塑-全鋒中悅站,202111 處理費-行銷獎勵
99808625,全鋒中悅站,2022/3/25,ZA90345399,NT$,1,9345,9345,202112 處理費-行銷費用 台塑-全鋒中悅站,202112 處理費-行銷費用
99808625,全鋒中悅站,2022/3/25,ZA90345400,NT$,1,88,88,202112 處理費-行銷獎勵回饋 台塑-全鋒中悅站,202112 處理費-行銷獎勵
99808625,全鋒中悅站,2022/4/8,ZA90346256,NT$,1,12884,12884,202201 處理費-行銷費用 台塑-全鋒中悅站,202201 處理費-行銷費用
99808625,全鋒中悅站,2022/4/8,ZA90346257,NT$,1,126,126,202201 處理費-行銷獎勵回饋 台塑-全鋒中悅站,202201 處理費-行銷獎勵
99808625,全鋒中悅站,2022/4/13,ZA90343788,NT$,1,14087,14087,202202 處理費-行銷費用 台塑-全鋒中悅站,202202 處理費-行銷費用
99808625,全鋒中悅站,2022/4/13,ZA90343789,NT$,1,83,83,202202 處理費-行銷獎勵回饋 台塑-全鋒中悅站,202202 處理費-行銷獎勵
91488439,大新站(北基),2022/3/25,ZA90345140,NT$,1,5316,5316,202111 處理費-行銷費用 台塑-中華大新站(北基),202111 處理費-行銷費用
91488439,大新站(北基),2022/3/25,ZA90345141,NT$,1,29,29,202111 處理費-行銷獎勵回饋 台塑-中華大新站(北基),202111 處理費-行銷獎勵
91488439,大新站(北基),2022/3/25,ZA90345387,NT$,1,6343,6343,202112 處理費-行銷費用 台塑-中華大新站(北基),202112 處理費-行銷費用
91488439,大新站(北基),2022/3/25,ZA90345388,NT$,1,60,60,202112 處理費-行銷獎勵回饋 台塑-中華大新站(北基),202112 處理費-行銷獎勵
91488439,大新站(北基),2022/4/8,ZA90346246,NT$,1,10446,10446,202201 處理費-行銷費用 台塑-中華大新站(北基),202201 處理費-行銷費用
91488439,大新站(北基),2022/4/8,ZA90346247,NT$,1,50,50,202201 處理費-行銷獎勵回饋 台塑-中華大新站(北基),202201 處理費-行銷獎勵
91488439,大新站(北基),2022/4/13,ZA90343776,NT$,1,11645,11645,202202 處理費-行銷費用 台塑-中華大新站(北基),202202 處理費-行銷費用
91488439,大新站(北基),2022/4/13,ZA90343777,NT$,1,90,90,202202 處理費-行銷獎勵回饋 台塑-中華大新站(北基),202202 處理費-行銷獎勵
